3276377,Terminated,03/29/2011,08/15/2011,02/15/2013,03/29/2021
3276378,Terminated,03/29/2011,03/29/2011,09/29/2012,03/29/2021
3276379,Terminated,03/29/2011,03/29/2011,09/29/2012,03/29/2021
3276380,Terminated,03/29/2011,03/29/2011,09/29/2012,03/29/2021
3276382,Terminated,03/29/2011,03/29/2011,09/29/2012,03/29/2021
3276390,Terminated,03/29/2011,03/29/2011,09/29/2012,03/29/2021
3276391,Terminated,03/29/2011,03/29/2011,09/29/2012,03/29/2021
3276392,Terminated,03/29/2011,11/28/2011,02/23/2013,03/29/2021
3276393,Terminated,03/29/2011,03/29/2011,09/29/2012,03/29/2021
3276394,Terminated,03/29/2011,03/29/2011,09/29/2012,03/29/2021
3276397,Terminated,03/29/2011,03/29/2011,09/29/2012,03/29/2021
3276399,Terminated,03/29/2011,03/29/2011,09/29/2012,03/29/2021
3278382,Terminated,04/05/2011,08/15/2011,10/05/2012,04/05/2021
3278383,Terminated,04/05/2011,04/05/2011,10/05/2012,04/05/2021
3290096,Terminated,05/18/2011,12/01/2011,11/18/2012,05/18/2021
3290987,Terminated,05/23/2011,05/23/2011,11/23/2012,05/23/2021
3290990,Terminated,05/23/2011,08/15/2011,11/23/2012,05/23/2021
3291011,Terminated,05/23/2011,05/23/2011,11/23/2012,05/23/2021
3291015,Terminated,05/23/2011,05/23/2011,11/23/2012,05/23/2021
3291098,Terminated,05/23/2011,08/15/2011,11/23/2012,05/23/2021
3310915,Terminated,08/15/2011,08/15/2011,02/15/2013,08/15/2021
3310917,Terminated,08/15/2011,11/29/2011,05/29/2013,08/15/2021
3312943,Terminated,08/23/2011,08/23/2011,02/23/2013,08/23/2021
3334541,Terminated,11/29/2011,11/29/2011,05/29/2013,11/29/2021
3334548,Terminated,11/29/2011,11/29/2011,05/29/2013,11/29/2021
3334551,Terminated,11/29/2011,11/29/2011,05/29/2013,11/29/2021
3438126,Active,01/17/2013,06/13/2013,,01/17/2023
3438128,Active,01/17/2013,06/13/2013,,01/17/2023
3438131,Active,01/17/2013,01/17/2013,,01/17/2023
3438134,Active,01/17/2013,01/17/2013,,01/17/2023
3438135,Active,01/17/2013,01/17/2013,,01/17/2023
3440440,Active,01/28/2013,09/23/2013,,01/28/2023
3442079,Active,01/31/2013,01/31/2013,,01/31/2023
3447504,Active,02/19/2013,08/21/2013,,02/19/2023
3447505,Active,02/19/2013,08/21/2013,,02/19/2023
3447508,Active,02/19/2013,08/21/2013,,02/19/2023
3447510,Active,02/19/2013,02/19/2013,,02/19/2023
3459113,Active,03/21/2013,03/21/2013,,03/21/2023
3463633,Active,04/03/2013,04/03/2013,,04/03/2023
3465310,Active,04/09/2013,04/09/2013,,04/09/2023
3465370,Active,04/09/2013,06/26/2013,,04/09/2023
3465371,Active,04/09/2013,04/09/2013,,04/09/2023
3465374,Active,04/09/2013,04/09/2013,,04/09/2023
3472239,Active,04/30/2013,04/30/2013,,04/30/2023
3472240,Active,04/30/2013,04/30/2013,,04/30/2023
3472241,Active,04/30/2013,10/18/2013,,04/30/2023
3472242,Active,04/30/2013,08/28/2013,,04/30/2023
