3312242,Cancelled,08/19/2011,02/12/2016,08/21/2019,08/19/2021
3312243,Cancelled,08/19/2011,02/12/2016,08/21/2019,08/19/2021
3313178,Cancelled,08/24/2011,03/10/2015,08/21/2019,08/24/2021
3508348,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508358,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508374,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508396,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508404,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508409,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508416,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508419,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508425,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508427,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508428,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508551,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508558,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508560,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508565,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3508574,Cancelled,08/23/2013,03/10/2015,08/21/2019,08/23/2023
3553362,Cancelled,01/17/2014,03/10/2015,08/21/2019,01/17/2024
3560111,Cancelled,02/07/2014,03/10/2015,08/21/2019,02/07/2024
3573647,Cancelled,03/18/2014,03/10/2015,08/21/2019,03/18/2024
3573648,Cancelled,03/18/2014,03/10/2015,08/21/2019,03/18/2024
3573649,Cancelled,03/18/2014,03/10/2015,08/21/2019,03/18/2024
3595971,Cancelled,05/16/2014,03/10/2015,08/21/2019,05/16/2024
3601849,Cancelled,06/04/2014,03/10/2015,08/21/2019,06/04/2024
3604188,Cancelled,06/11/2014,03/10/2015,08/21/2019,06/11/2024
3604199,Cancelled,06/11/2014,03/10/2015,07/16/2019,06/11/2024
3604200,Cancelled,06/11/2014,03/10/2015,07/16/2019,06/11/2024
3604202,Cancelled,06/11/2014,03/10/2015,07/16/2019,06/11/2024
3604203,Cancelled,06/11/2014,03/10/2015,07/16/2019,06/11/2024
3653846,Cancelled,12/08/2014,03/10/2015,08/21/2019,12/08/2024
