3448270,Cancelled,02/20/2013,05/24/2014,05/12/2016,02/20/2023
3448272,Cancelled,02/20/2013,05/24/2014,05/12/2016,02/20/2023
3448278,Cancelled,02/20/2013,05/24/2014,05/12/2016,02/20/2023
3448279,Cancelled,02/20/2013,05/24/2014,05/13/2016,02/20/2023
3448280,Cancelled,02/20/2013,05/24/2014,05/12/2016,02/20/2023
3448428,Cancelled,02/21/2013,05/24/2014,05/12/2016,02/21/2023
3448434,Cancelled,02/21/2013,05/24/2014,05/12/2016,02/21/2023
3448435,Cancelled,02/21/2013,05/24/2014,05/12/2016,02/21/2023
3448504,Cancelled,02/21/2013,05/24/2014,05/12/2016,02/21/2023
3448507,Cancelled,02/21/2013,05/24/2014,05/12/2016,02/21/2023
3448631,Cancelled,02/21/2013,05/24/2014,05/12/2016,02/21/2023
3448632,Cancelled,02/21/2013,05/24/2014,05/12/2016,02/21/2023
3448633,Cancelled,02/21/2013,05/24/2014,05/12/2016,02/21/2023
3448634,Cancelled,02/21/2013,05/24/2014,05/12/2016,02/21/2023
3448990,Cancelled,02/22/2013,05/24/2014,05/12/2016,02/22/2023
3448991,Cancelled,02/22/2013,05/24/2014,05/12/2016,02/22/2023
3448992,Cancelled,02/22/2013,05/24/2014,05/12/2016,02/22/2023
3448993,Cancelled,02/22/2013,05/24/2014,05/12/2016,02/22/2023
3448994,Cancelled,02/22/2013,05/24/2014,05/12/2016,02/22/2023
3448999,Cancelled,02/22/2013,05/24/2014,05/12/2016,02/22/2023
3449004,Cancelled,02/22/2013,05/24/2014,05/13/2016,02/22/2023
3449006,Cancelled,02/22/2013,05/24/2014,05/13/2016,02/22/2023
3449007,Cancelled,02/22/2013,05/24/2014,05/13/2016,02/22/2023
3449131,Cancelled,02/22/2013,05/24/2014,05/13/2016,02/22/2023
3449132,Cancelled,02/22/2013,05/24/2014,05/13/2016,02/22/2023
3449133,Cancelled,02/22/2013,05/24/2014,05/13/2016,02/22/2023
3450564,Cancelled,02/27/2013,05/24/2014,05/13/2016,02/27/2023
3475574,Cancelled,05/09/2013,05/24/2014,05/13/2016,05/09/2023
3475575,Cancelled,05/09/2013,05/24/2014,05/13/2016,05/09/2023
3476098,Cancelled,05/10/2013,05/24/2014,05/13/2016,05/10/2023
3476877,Cancelled,05/14/2013,05/24/2014,05/13/2016,05/14/2023
